target_id	W	pval	qval	b	se_b	mean_obs
YNL237W_mRNA	20.1878487066771	7.01974317671893e-06	4.74306971399928e-05	0.601761005562656	0.133930355349296	5.72792521948204
YNL253W_mRNA	0.704078595129883	0.401416611501232	0.563063700396367	-0.119828237152319	0.142806705269367	5.46473182839918
YNL266W_mRNA	20.552248837455	5.80255840292096e-06	4.02955444647289e-05	-0.594654906463578	0.131170245629922	3.68174332090505
YNL300W_mRNA	16.3334118856271	5.31190797619876e-05	0.000301812953193111	-0.837268741882703	0.207169787617288	3.33467532127083
YNL317W_mRNA	0.939177462305093	0.332489467107064	0.49833183165648	0.187806705872724	0.193792633346108	5.7452804871975
YNR061C_mRNA	0.690653614913172	0.405942151009592	0.563808543068878	-0.287250838683917	0.345645701841878	5.63071989573469
YNR069C_mRNA	14.2750852531138	0.000157941658996007	0.000858378581500039	0.933333145066978	0.247028654969294	3.94050437728118
YNR075W_mRNA	0.774179377361278	0.378927225777862	0.541324608254088	0.225339870714349	0.256104518941698	4.10779665014259
YOL112W_mRNA	5.20629173240933	0.0225052865391515	0.0586075170290402	0.327088856910939	0.143351254886039	6.34241581968412
YOL128C_mRNA	3.09419085601169	0.0785722048367647	0.154669694560561	-0.298739923304091	0.169832075061217	3.76624580737416
YOL138C_mRNA	2.89553567655729	0.0888252450333634	0.170817778910314	0.244923671055047	0.143934962866968	6.25719569810144
YOL149W_mRNA	7.44102000625801	0.0063753747147857	0.0227691954099489	-0.452634597235327	0.165932520521925	5.67984814557427
YOL162W_mRNA	6.97732650000482	0.0082548836081945	0.0278881202979544	0.355164674090466	0.134457564321784	3.7901044136533
YOR081C_mRNA	26.8056340295072	2.2498046503818e-07	2.55088749813856e-06	0.903076147579153	0.174426043442145	5.95320834951718
YOR092W_mRNA	0.63061398513852	0.427130189554994	0.583511187916659	-0.104605188939265	0.13172597727904	5.63442028946153
YOR099W_mRNA	0.0477768817805059	0.826977830084248	0.876035836953653	-0.0370565066757101	0.169533518362038	7.61056709239426
YOR118W_mRNA	2.75477428437895	0.0969645001886856	0.182264098099033	-0.331983800514366	0.200020211550168	6.11892114878906
YOR173W_mRNA	1.89231562729714	0.168940972916065	0.291277539510456	-0.216707353023424	0.157534928258545	5.87938067965294
YOR191W_mRNA	28.494573674307	9.3961458615783e-08	1.23633498178662e-06	0.703260160005772	0.131745240114574	6.38976664477007
YOR208W_mRNA	4.47817071405428	0.0343304472361655	0.0848794835331866	0.33486990575214	0.158243469821274	6.65111038397947
YOR221C_mRNA	0.0500701810128949	0.822941198571001	0.876035836953653	-0.0321430555463844	0.143647336607748	5.77189229224417
YOR258W_mRNA	5.31705260162123	0.0211177017144009	0.0561641003042578	-0.40766888226771	0.176795857244109	4.0846344074797
YOR294W_mRNA	6.081532138755	0.0136602246411669	0.040841883784918	-0.655312401768835	0.265730793242247	5.57797725545363
YOR298W_mRNA	5.94421310476617	0.0147656816483429	0.0424301196791464	-0.725134586599792	0.29742086657266	4.43981886127603
YOR305W_mRNA	1.75540317207986	0.185198917681528	0.314964145716884	0.364917419494385	0.275426774208237	5.2138078232235
YOR312C_mRNA	11.4126292197502	0.000729465235555576	0.00357142483757582	-0.500868622286637	0.148262381408183	8.48785328227255
YOR322C_mRNA	25.2762576075024	4.9678633885054e-07	4.59987350787538e-06	0.694024387067067	0.138044257385542	6.82703954840233
